lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity,rating
"43.678285,-79.347346",6281c3ddea34da53f366004c,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Sinaloa Factory,"551 Danforth Ave, Toronto ON M4K 1P7",Toronto,CA,0.9250680778279313,
"43.678285,-79.347346",616c7566176d8d22dca16e9a,13332,Salad Restaurant,"[{'id': 13332, 'name': 'Salad Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/salad_', 'suffix': '.png'}}]",Imperfect Fresh Eats,"106 Danforth Ave, Toronto ON M4K 1N1",Toronto,CA,0.9182078087275467,
"43.697139,-79.31469",4dc97ef17d8b48df4c937992,12069,Government Department / Agency,"[{'id': 12069, 'name': 'Government Department / Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}}]",Royal Canadian Legion,"1240 Woodbine Ave (Mortimer Acdnue), Toronto ON M4C 4E4",Toronto,CA,0.8656659277417921,
"43.697139,-79.31469",e328c3eb55fc49a2a1eff47f,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Three Cows International,"19 Elmont Dr, East York ON M4B 2M2",East York,CA,,
"43.694826,-79.295208",622bcd0607377c47912daddd,10010,Comedy Club,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}]",Comedy Bar,"2800 Danforth Ave, Toronto ON M4C 1M1",Toronto,CA,0.9797279356826616,
"43.694826,-79.295208",4c8d2fadf87e224ba3873b05,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Double Sushi Japanese Restaurant,"2795 Danforth Ave (Dawes Rd.), Toronto ON M4C 1M2",Toronto,CA,0.9216719050059587,6.4
"43.694826,-79.295208",50c50ff2e4b0e2b40d282c82,12088,Veterans' Organization,"[{'id': 12088, 'name': ""Veterans' Organization"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Royal Canadian Legion Br 11,"9 Dawes Rd (Danforth), Toronto ON M4C 5A8",Toronto,CA,0.5948242326193137,
"43.694826,-79.295208",e328c3eb55fc49a2a1eff47f,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Three Cows International,"19 Elmont Dr, East York ON M4B 2M2",East York,CA,,
"43.673118,-79.318651",52ec057a11d23d4bcd3e74e7,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Left Field Brewery,"36 Wagstaff Dr (Greenwood Ave. and Gerrard Street), Toronto ON M4L 3W9",Toronto,CA,0.9753931841898893,9.1
"43.673118,-79.318651",4b12cd56f964a5206d8e23e3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Occasions Restaurant,"30 Eastwood Rd (Gainsborough Road), Toronto ON M4L 2C3",Toronto,CA,0.9635992022081298,7.4
"43.673118,-79.318651",54b47574498e6b087d957fa2,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Eulalie's Corner Store,"1438 Gerrard St E (Ashdale), Toronto ON M4L 1Z8",Toronto,CA,0.9576157631817817,6.9
"43.673118,-79.318651",4ea9b2c0cc217eb08e070a93,13031,Burger Joint,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Lazy Daisy's Cafe,"1515 Gerrard St E (at Coxwell Ave), Toronto ON M4L 2A4",Toronto,CA,0.9391220584512217,7.4
"43.673118,-79.318651",4fd52f42e4b0b916eb02ab1b,13064,Pizzeria,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",O Sushi,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Toronto,CA,0.9352936454519071,7.9
"43.673118,-79.318651",4b0ff2a5f964a520a16623e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Murphy's Law Irish Pub Inc,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",Toronto,CA,0.8826653164306841,7.1
"43.673118,-79.318651",5f5aa25c6fa9260f1e84871c,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Toto Sushi,"1455 Gerrard St E (Craven Rd), Toronto ON M4L 1Z9",Toronto,CA,0.86401106534854,
"43.673118,-79.318651",4ce88b709f776ea832f05e22,12069,Government Department / Agency,"[{'id': 12069, 'name': 'Government Department / Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}}]",Royal Canadian Legion,"243 Coxwell Ave, Toronto ON M4L 3B4",Toronto,CA,0.8506054449912626,
"43.673118,-79.318651",53d82743498e02dad4ccb302,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}]",Jenny's Place,"1338 Gerrard St E (Highfield Road), Toronto ON M4L 1Z2",Toronto,CA,0.8496359920220813,
"43.673118,-79.318651",615dd633660ec474b0650208,13034,Café,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Mocha Mocha,"64 Kingston Rd, Toronto ON M4L 1S4",Toronto,CA,0.7943771727787486,
"43.689293,-79.295895",622bcd0607377c47912daddd,10010,Comedy Club,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}]",Comedy Bar,"2800 Danforth Ave, Toronto ON M4C 1M1",Toronto,CA,0.9797279356826616,
"43.689293,-79.295895",4c8d2fadf87e224ba3873b05,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Double Sushi Japanese Restaurant,"2795 Danforth Ave (Dawes Rd.), Toronto ON M4C 1M2",Toronto,CA,0.9216719050059587,6.4
"43.689293,-79.295895",4dbf8db2a86e2f4250adf4f1,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Blue River House,"2328 Danforth Ave, Toronto ON M4C 1K7",Toronto,CA,0.7351046947458119,
"43.689293,-79.295895",50c50ff2e4b0e2b40d282c82,12088,Veterans' Organization,"[{'id': 12088, 'name': ""Veterans' Organization"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Royal Canadian Legion Br 11,"9 Dawes Rd (Danforth), Toronto ON M4C 5A8",Toronto,CA,0.5948242326193137,
"43.689293,-79.295895",8cb19faf37e049036dc6e48b,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Free Online Dating Canada,"78 Stephenson Ave, Toronto ON M4C 1G4",Toronto,CA,,
"43.66908,-79.3149",4b12cd56f964a5206d8e23e3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Occasions Restaurant,"30 Eastwood Rd (Gainsborough Road), Toronto ON M4L 2C3",Toronto,CA,0.9635992022081298,7.4
"43.66908,-79.3149",54b47574498e6b087d957fa2,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Eulalie's Corner Store,"1438 Gerrard St E (Ashdale), Toronto ON M4L 1Z8",Toronto,CA,0.9576157631817817,6.9
"43.66908,-79.3149",4b9d7940f964a5201caf36e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}]",Gull and Firkin,"1943 Queen St E (at Kenilworth Ave.), Toronto ON M4L 1H7",Toronto,CA,0.9395728232075926,6.2
"43.66908,-79.3149",4ea9b2c0cc217eb08e070a93,13031,Burger Joint,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Lazy Daisy's Cafe,"1515 Gerrard St E (at Coxwell Ave), Toronto ON M4L 2A4",Toronto,CA,0.9391220584512217,7.4
"43.66908,-79.3149",4fd52f42e4b0b916eb02ab1b,13064,Pizzeria,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",O Sushi,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Toronto,CA,0.9352936454519071,7.9
"43.66908,-79.3149",4b0ff2a5f964a520a16623e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Murphy's Law Irish Pub Inc,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",Toronto,CA,0.8826653164306841,7.1
"43.66908,-79.3149",5f5aa25c6fa9260f1e84871c,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Toto Sushi,"1455 Gerrard St E (Craven Rd), Toronto ON M4L 1Z9",Toronto,CA,0.86401106534854,
"43.66908,-79.3149",4ce88b709f776ea832f05e22,12069,Government Department / Agency,"[{'id': 12069, 'name': 'Government Department / Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}}]",Royal Canadian Legion,"243 Coxwell Ave, Toronto ON M4L 3B4",Toronto,CA,0.8506054449912626,
"43.66908,-79.3149",53d82743498e02dad4ccb302,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}]",Jenny's Place,"1338 Gerrard St E (Highfield Road), Toronto ON M4L 1Z2",Toronto,CA,0.8496359920220813,
"43.66908,-79.3149",615dd633660ec474b0650208,13034,Café,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Mocha Mocha,"64 Kingston Rd, Toronto ON M4L 1S4",Toronto,CA,0.7943771727787486,
"43.66073,-79.47149",4baebdabf964a520ddd33be3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Hole in the Wall,"2867A Dundas St W (at Keele St), Toronto ON M6P 1Y9",Toronto,CA,0.9398198175946452,8.6
"43.66073,-79.47149",4b26d1aff964a520698124e3,10045,Pool Hall,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Shoxs Billiard Lounge,"2827 Dundas St W (at Keele St.), Toronto ON M6P 1Y6",Toronto,CA,0.9341327718327601,5.7
"43.66073,-79.47149",5c563cc1de3bbf0039a24316,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Alpine,"2872 Dundas St W (Keele), Toronto ON M6P 1Y8",Toronto,CA,0.9314899318912978,
"43.66073,-79.47149",4b10a10bf964a5200b7423e3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Axis Gallery & Grill,"3048 Dundas St W (at High Park Ave.), Toronto ON M6P 1Z3",Toronto,CA,0.9279887864548279,6.0
"43.66073,-79.47149",4f84799ae4b077f839341fe8,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}]",3030 Dundas West,"3030 Dundas St W (at High Park Ave), Toronto ON M6P 1Z3",Toronto,CA,0.92287600264284,8.0
"43.66073,-79.47149",57f06846498e1e1c5bcf3704,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Famous Last Words,"392 Pacific Ave (Dundas St W), Toronto ON M6P 2R1",Toronto,CA,0.9033202220479539,8.0
"43.66073,-79.47149",506df2f1e4b0d3e0a4a91080,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Gabby's,"3026 Dundas St W (High Park Blvd.), Toronto ON M6P 1Z3",Toronto,CA,0.886716024378346,5.1
"43.66073,-79.47149",4b5a9f92f964a52042ce28e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Mackenzies High Park,"1982 Bloor St W, Toronto ON M6P 3K9",Toronto,CA,0.8618930884795643,6.8
"43.66073,-79.47149",4d89364a7d4c54814a854f71,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Lan Sushi,"2982 Dundas St W (Pacific Ave), Toronto ON M6P 1Z3",Toronto,CA,0.7110536163065694,7.1
"43.66073,-79.47149",5de1dde4ed2ead00080ce6bd,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Hush Hush,"423 College St, Toronto ON M5T 1T1",Toronto,CA,0.5965840676270632,
"43.63121,-79.41414",4ad7cfdaf964a520fb0e21e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",Toronto,CA,0.9591039043637734,6.4
"43.63121,-79.41414",583c921702b60e012fae6e7b,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Liberty Commons at Big Rock Brewery,"42 Liberty St (at Atlantic), Toronto ON M6K 0C4",Toronto,CA,0.9515582258393178,7.6
"43.63121,-79.41414",4b8c4174f964a520d8c632e3,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",LG Fashion Week Beauty by l'Oréal Paris,"105 Princes' Blvd (btw Strachan Ave & Ontario Pl Blvd), Toronto ON M6K 3C3",Toronto,CA,0.9137557349009243,
"43.63121,-79.41414",5d0d4159733dc40023c175de,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Skyline Lounge,"Budweiser Stage (909 Lakeshore Blvd), Toronto ON M6K 3L3",Toronto,CA,0.9136322377073981,
"43.63121,-79.41414",521fa96d11d272b880a9f45c,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Wine Garden,"Heritage Court Direct Energy Ctr, Toronto ON",Toronto,CA,0.9116748071900066,
"43.63121,-79.41414",592c69be9deb7d7d29d7adfc,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kibo Sushi House,"171 E Liberty St, Toronto ON M6K 3P6",Toronto,CA,0.9082107109115946,
"43.63121,-79.41414",4c4a2ea1712ac928b9d2116b,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",American Express Lounge,"909 Lake Shore Blvd W (at Ontario Place), Toronto ON M6K 3L3",Toronto,CA,0.8855983747769332,7.6
"43.63121,-79.41414",4e11117e483bee47ff2f42fe,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Neptune 2 Rooftop Patio,"215 Fort York Blvd (Fleet Street), Toronto ON M5V 4A2",Toronto,CA,0.8823565734468685,
"43.63121,-79.41414",4afd9d27f964a520152922e3,13027,Bistro,"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",Merci Mon Ami,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",Toronto,CA,0.861571995776396,7.5
"43.63121,-79.41414",6028019eecbc9f5f71f093e7,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Black Sheep Irish Cocktail Bar,"165 E Liberty St, Toronto ON M6K 3K4",Toronto,CA,0.669867302265556,
"43.66189,-79.42679",54713d37498ec7371141032e,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",Civil Liberties,"878 Bloor St W (at Ossington Ave), Toronto ON M6G 1M5",Toronto,CA,0.9696690892699463,8.8
"43.66189,-79.42679",5af61b5122d490002c778bcc,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",The John,"1174 Bloor St W, Toronto ON M6H 1N1",Toronto,CA,0.9638153222968008,
"43.66189,-79.42679",5b3d62c9270ee7002c7de12e,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Paradise Grapevine,"841 Bloor St W (Shaw), Toronto ON M6G 1M3",Toronto,CA,0.9602400785442151,8.8
"43.66189,-79.42679",4c50ee5ad2a7c9b6c4025710,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pour Boy Pub,"666 Manning Ave (North of Bloor St. W), Toronto ON M6G 2W4",Toronto,CA,0.9499033634460657,6.3
"43.66189,-79.42679",55208e01498e31eeac5ff582,10039,Music Venue,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Burdock,"1184 Bloor St W, Toronto ON M6H 1N2",Toronto,CA,0.9463342945531563,9.0
"43.66189,-79.42679",5836855a8f0be46bcac36f19,10039,Music Venue,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",Another Bar Toronto,"926 Bloor St W (Bloor at Ossington), Toronto ON M6H 1L4",Toronto,CA,0.945778557182288,
"43.66189,-79.42679",4ae503e0f964a52004a021e3,10010,Comedy Club,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Comedy Bar,"945B Bloor St W (at Delaware Ave.), Toronto ON M6H 1L5",Toronto,CA,0.9450128745824251,8.1
"43.66189,-79.42679",514a4961e4b004a36b8d9ea0,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Bar Isabel,"797 College St, Toronto ON M6G 1C7",Toronto,CA,0.9437470283487808,9.1
