lat-long,category_name,categories,name,latitude,longitude,address,city,country,rating
"43.6954486, -79.4026176",ethiopian,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Abyssinia YYZ - Ethiopian & Eritrean Cuisine,43.70129,-79.3975,"['2038 Yonge St', 'Toronto, ON M4S 1Z9', 'Canada']",Toronto,CA,4.0
"43.6954486, -79.4026176",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",MIA Brunch Bar,43.7036,-79.39796,"['2140 Yonge Street', 'North York, ON M4S 2A8', 'Canada']",North York,CA,4.0
"43.6954486, -79.4026176",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'salad', 'title': 'Salad'}]",Chandelier Dine & Lounge Bar,43.700585,-79.396779,"['1993 Yonge Street', 'Toronto, ON M4S 1Z8', 'Canada']",Toronto,CA,5.0
"43.6954486, -79.4026176",indonesian,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'bars', 'title': 'Bars'}]",Little Sister,43.7015676,-79.3970751,"['2031 Yonge Street', 'Toronto, ON M4S 1Z9', 'Canada']",Toronto,CA,3.5
"43.6954486, -79.4026176",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'indpak', 'title': 'Indian'}]",Tamasha,43.6966941797291,-79.3960532918572,"['1835 Yonge Street', 'Toronto, ON M4S 1X8', 'Canada']",Toronto,CA,3.5
"43.6954486, -79.4026176",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Oretta Midtown,43.70383,-79.39718,"['2131 Yonge Street', 'Toronto, ON M4S 2A7', 'Canada']",Toronto,CA,3.5
"43.6954486, -79.4026176",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Bull: A Firkin Pub,43.69673,-79.39569,"['1835 Yonge Street', 'Toronto, ON M4S 1X8', 'Canada']",Toronto,CA,3.5
"43.6954486, -79.4026176",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Shenanigans Pub + Patio,43.68776,-79.39453,"['11 St Clair Avenue W', 'Toronto, ON M4V 1K6', 'Canada']",Toronto,CA,4.0
"43.6954486, -79.4026176",irish_pubs,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",Fionn MacCool's Irish Pub,43.6969461303655,-79.3960864000851,"['1867 Yonge St', 'Toronto, ON M4S 1X8', 'Canada']",Toronto,CA,3.0
"43.6954486, -79.4026176",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pubs', 'title': 'Pubs'}]",Kramer's Bar & Grill,43.69862,-79.39639,"['1915 Yonge Street', 'Toronto, ON M4S 1Z3', 'Canada']",Toronto,CA,3.0
"43.6954486, -79.4026176",chicken_wings,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",St Louis Bar And Grill,43.7015589,-79.3976304,"['2050 Yonge Street', 'Toronto, ON M4S 1Z9', 'Canada']",Toronto,CA,3.0
"43.6850809, -79.3149901",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Mom's Basement,43.682883,-79.326965,"['1430 Danforth Avenue', 'Toronto, ON M4J 1N4', 'Canada']",Toronto,CA,5.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Tipsy Moose,43.6848865850343,-79.3172704428434,"['1864 Danforth Avenue', 'Toronto, ON M4C 1J4', 'Canada']",Toronto,CA,4.5
"43.6850809, -79.3149901",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Bodega Henriette,43.6780199,-79.31471,"['1801 Gerrard Street E', 'Toronto, ON M4L 2B4', 'Canada']",Toronto,CA,4.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",The Groove Bar & Grill,43.6852919679494,-79.3155437707901,"['1952 Danforth Avenue', 'Toronto, ON M4C 1J4', 'Canada']",Toronto,CA,4.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",TKO's The Sports Pub,43.68366,-79.32316,"['1600 Danforth Ave', 'Toronto, ON M4C 1H6', 'Canada']",Toronto,CA,4.0
"43.6850809, -79.3149901",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Taverne Tamblyn,43.68278544751015,-79.32706929999999,"['1426 Danforth Avenue', 'Toronto, ON M4J 4R3', 'Canada']",Toronto,CA,3.5
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Kilt and Harp,43.6856194,-79.3140106,"['2046 Danforth Avenue', 'Toronto, ON M4C 1J8', 'Canada']",Toronto,CA,3.5
"43.6850809, -79.3149901",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",Edie's Place Bar & Cafe,43.6861,-79.31217,"['2100 Danforth Avenue', 'Toronto, ON M4C 1J9', 'Canada']",Toronto,CA,4.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Firkin On Danforth,43.685332,-79.313329,"['2057B Danforth Avenue E', 'Toronto, ON M4C 1J8', 'Canada']",Toronto,CA,3.0
"43.6850809, -79.3149901",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}]",Apollonia Cafe & Lounge,43.68325300859095,-79.3254605,"['1504 Danforth Avenue', 'Toronto, ON M4J 1N4', 'Canada']",Toronto,CA,2.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Rusty Nail Pub,43.68654,-79.30981,"['2202 Danforth Avenue', 'Toronto, ON M4C 1K3', 'Canada']",Toronto,CA,0.0
"43.6850809, -79.3149901",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Ocean Sports Bar & Grill,43.68557,-79.31461,"['1992 Av Danforth', 'Toronto, ON M4C 1J6', 'Canada']",Toronto,CA,0.0
"43.6850809, -79.3149901",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",Classic Jamaican Restaurant & Pub,43.68742,-79.30623,"['2362 Danforth Avenue', 'Toronto, ON M4C 1K7', 'Canada']",Toronto,CA,0.0
"43.6850809, -79.3149901",tours,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'pubs', 'title': 'Pubs'}]",Pedal Pub Toronto,43.64869,-79.38544,"['Toronto, ON L2T 3M8', 'Canada']",Toronto,CA,0.0
"43.6800218, -79.3405681",tapasmallplates,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",The Wood Owl,43.68261,-79.32813,"['1380 Danforth Avenue', 'Toronto, ON M4J 1M9', 'Canada']",Toronto,CA,4.5
"43.6800218, -79.3405681",champagne_bars,"[{'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Sauce on the Danforth,43.682538,-79.328224,"['1376 Danforth Avenue', 'Toronto, ON M4J 1M9', 'Canada']",Toronto,CA,4.0
"43.6800218, -79.3405681",mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",California Restaurant,43.68585,-79.34772,"['914 Pape Avenue', 'Toronto, ON M4K 3V2', 'Canada']",Toronto,CA,5.0
"43.6800218, -79.3405681",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Only Cafe,43.6804685,-79.337862,"['972 Danforth Avenue', 'Toronto, ON M4J 1L9', 'Canada']",Toronto,CA,4.0
"43.6800218, -79.3405681",gastropubs,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Morgan's On the Danforth,43.68194,-79.3302284,"['1282 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,4.0
"43.6800218, -79.3405681",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",The Dylan Bar,43.6820280073826,-79.3305167183754,"['1276 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,3.5
"43.6800218, -79.3405681",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Hop Session,43.67891,-79.344,"['681 Danforth Avenue', 'Toronto, ON M4J 1L2', 'Canada']",Toronto,CA,3.5
"43.6800218, -79.3405681",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Tapps Restaurant and Bar,43.67812414186194,-79.3470087647438,"['561 Danforth Avenue', 'Toronto, ON M4K 1P9', 'Canada']",Toronto,CA,4.0
"43.6800218, -79.3405681",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",Gabby's on The Danforth,43.67906,-79.34292,"['729 Danforth Ave.', 'Toronto, ON M4J 1L2', 'Canada']",Toronto,CA,3.5
"43.6800218, -79.3405681",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Linsmore Tavern,43.68226,-79.3300299,"['1298 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,3.5
"43.6800218, -79.3405681",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",Rails & Ales Pub,43.68128,-79.33454,"['1106 Danforth Avenue', 'Toronto, ON M4J 1L5', 'Canada']",Toronto,CA,3.5
"43.6800218, -79.3405681",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'comedyclubs', 'title': 'Comedy Clubs'}]",Eton House Tavern,43.67949,-79.34334,"['710 Danforth Avenue', 'Toronto, ON M4J 1L1', 'Canada']",Toronto,CA,3.0
"43.6800218, -79.3405681",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Fox & Fiddle,43.6782296214596,-79.3479150161147,"['535 Danforth Avenue', 'Toronto, ON M4K 1P7', 'Canada']",Toronto,CA,3.0
"43.6800218, -79.3405681",comfortfood,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",521 Cafe & Bar,43.67803,-79.34817,"['521 Danforth Avenue', 'Toronto, ON M4K 1P7', 'Canada']",Toronto,CA,3.0
"43.6800218, -79.3405681",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Legends Sports Lounge,43.6794721,-79.3420392,"['774 Danforth Avenue', 'Toronto, ON M4J 1L5', 'Canada']",Toronto,CA,2.5
"43.6800218, -79.3405681",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Rivals Sports Pub,43.6786619,-79.34727498098582,"['560 Danforth Avenue', 'Toronto, ON M4K 1R1', 'Canada']",Toronto,CA,2.5
"43.6800218, -79.3405681",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Mapleleaf Sports Bar & Grill,43.6799,-79.34098,"['828 Danforth Ave', 'Toronto, ON M4J 1L6', 'Canada']",Toronto,CA,2.5
"43.6800218, -79.3405681",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Tommy's Bar and Grill,43.68179,-79.33192,"['1206 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,2.0
"43.6800218, -79.3405681",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Big Ronnie's Bar & Grill,43.68154,-79.33309,"['1162 Danforth Ave', 'Toronto, ON M4J 1M3', 'Canada']",Toronto,CA,2.0
"43.6800218, -79.3405681",comedyclubs,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",White Swan,43.6799088,-79.3407669,"['836 Danforth Ave', 'Toronto, ON M4J', 'Canada']",Toronto,CA,1.5
"43.7842419, -79.1849889",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",Zak's Bar and Grill,43.7902,-79.19542,"['790 Military Trail', 'Toronto, ON M1E 5K4', 'Canada']",Toronto,CA,4.5
"43.7842419, -79.1849889",gaybars,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",Vincent's Great House!,43.786773172203,-79.1961019288062,"['100 Mornelle Court', 'Toronto, ON M1E 4X2', 'Canada']",Toronto,CA,0.0
"43.6451308, -79.36536439999999",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Henrietta Lane,43.654067,-79.361242,"['394 King Street E', 'Toronto, ON M5A 1K9', 'Canada']",Toronto,CA,4.5
"43.6451308, -79.36536439999999",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.5
"43.6451308, -79.36536439999999",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Don Alfonso 1890,43.6413515,-79.3758977,"['1 Harbour Square', 'Floor 38', 'Westin Harbour Castle', 'Toronto, ON M5J 1A6', 'Canada']",Toronto,CA,4.5
"43.6451308, -79.36536439999999",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Bar St Lo,43.64877731740916,-79.3721586490738,"['26 Market Street', 'Toronto, ON M5E 1M6', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",CC Lounge & Whisky Bar,43.64788,-79.37438,"['45 Front Street E', 'Toronto, ON M5E 1B3', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Dukes Refresher,43.6485525,-79.3729104,"['73 Front Street East', 'Toronto, ON M5E 1B8', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - Esplanade,43.64677055042841,-79.37472901368122,"['26 The Esplanade', 'Toronto, ON M5E 1A7', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",P.J. O'Brien Irish Pub and Restaurant,43.64885,-79.37526,"['39 Colborne St', 'Toronto, ON M5E 1E3', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",social_clubs,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",The Vintage Conservatory,43.6523168,-79.3728437,"['Toronto, ON M5C 2H4', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",bbq,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",The Carbon Bar,43.6531872633836,-79.3747868765724,"['99 Queen Street East', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",divebars,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",The Cavern Bar,43.6507556,-79.374913,"['76 Church Street', 'Toronto, ON M5C 2G1', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",bistros,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",Beerbistro,43.649467134996364,-79.3771696548727,"['18 King Street E', 'Toronto, ON M5C 1C4', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Keating Channel Pub & Grill,43.64763,-79.35337,"['2 Villiers St', 'Toronto, ON M5A 1B1', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Consort Bar,43.64926,-79.3759199,"['37 King Street E', 'Toronto, ON M5C', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Score on King,43.64977,-79.374,"['107 King Street E', 'Toronto, ON M5C 1G6', 'Canada']",Toronto,CA,4.0
"43.6451308, -79.36536439999999",irish_pubs,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",McVeigh's New Windsor Tavern,43.652297,-79.375534,"['124 Church Street', 'Toronto, ON M5C 2G8', 'Canada']",Toronto,CA,3.5
"43.6451308, -79.36536439999999",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Flatiron & Firkin,43.6483599,-79.37429,"['49 Wellington St E', 'Toronto, ON M5E 1C9', 'Canada']",Toronto,CA,3.5
"43.6451308, -79.36536439999999",bbq,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pubs', 'title': 'Pubs'}]",AAA Bar,43.65178,-79.37272,"['138 Adelaide Street E', 'Toronto, ON M5C 1K9', 'Canada']",Toronto,CA,3.5
"43.6451308, -79.36536439999999",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Hothouse,43.64884749595,-79.373683180012,"['35 Church Street', 'Toronto, ON M5E 1T3', 'Canada']",Toronto,CA,3.5
"43.6451308, -79.36536439999999",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Cluny Bistro & Boulangerie,43.6505879,-79.3578962,"['35 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.5
"43.6482995, -79.3552533",axethrowing,"[{'alias': 'axethrowing', 'title': 'Axe Throwing'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'teambuilding', 'title': 'Team Building Activities'}]",BATL Axe Throwing,43.64711,-79.35241,"['33 Villiers Street', 'Toronto, ON M5A 1A9', 'Canada']",Toronto,CA,4.5
"43.6482995, -79.3552533",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Henrietta Lane,43.654067,-79.361242,"['394 King Street E', 'Toronto, ON M5A 1K9', 'Canada']",Toronto,CA,4.5
"43.6482995, -79.3552533",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Keating Channel Pub & Grill,43.64763,-79.35337,"['2 Villiers St', 'Toronto, ON M5A 1B1', 'Canada']",Toronto,CA,4.0
"43.6482995, -79.3552533",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",Dominion Pub and Kitchen,43.65701,-79.35909,"['500 Queen Street E', 'Toronto, ON M5A 1T7', 'Canada']",Toronto,CA,3.5
"43.6482995, -79.3552533",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Cluny Bistro & Boulangerie,43.6505879,-79.3578962,"['35 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.5
"43.6482995, -79.3552533",ramen,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",BOKU,43.65006,-79.36022,"['42 Gristmill Lane', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.5
"43.6482995, -79.3552533",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",SpiritHouse,43.65053,-79.35983,"['16 Trinity Street', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,4.0
"43.6482995, -79.3552533",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",Archeo,43.6506799168741,-79.3595404809133,"['31 Trinity Street', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.0
"43.6482995, -79.3552533",seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",Pure Spirits,43.650404,-79.358722,"['17 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.0
"43.6482995, -79.3552533",gastropubs,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Mill Street Beer Hall,43.6504424511321,-79.3584427521102,"['21 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",Toronto,CA,3.0
"43.6482995, -79.3552533",venues,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",Cabana Pool Bar,43.6402305300529,-79.354573074415,"['11 Polson Street', 'Toronto, ON M5A 1A4', 'Canada']",Toronto,CA,2.5
"43.65637299999999, -79.38781039999999",speakeasies,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",After Seven,43.651806888628094,-79.39063724130392,"['50 McCaul Street', 'Toronto, ON M5T 0B6', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",international,"[{'alias': 'international', 'title': 'International'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",Teller's Bar and Lounge,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}]",Alo Restaurant,43.64851,-79.39584,"['163 Spadina Avenue', '3rd Floor', 'Toronto, ON M5V 2A5', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Ration Beverley,43.64942,-79.39203,"['335 Queen Street', 'Toronto, ON M5V 2A1', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Watson's,43.6480010416255,-79.3952975794673,"['388 Richmond Street W', 'Toronto, ON M5V 3P1', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",Piccolo Caffe E Vino,43.648050973375135,-79.39012375952454,"['111 John St', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",BarChef,43.6482201,-79.4001694,"['472 Queen Street W', 'Toronto, ON M5V 2B2', 'Canada']",Toronto,CA,4.5
"43.65637299999999, -79.38781039999999",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Page One,43.657853,-79.376254,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Melrose On Adelaide,43.64815,-79.38988,"['300 - 270 Adelaide Strret W', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",The Oud & The Fuzz,43.6532,-79.39974,"['21 Kensington Avenue', 'Toronto, ON M5T 2J8', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
